"","movie","DatePosted","Comment"
"9209","Mafia Mamma",2023-03-31,"I will make you a muffin you can&#39;t refuse."
"9210","Mafia Mamma",2023-03-18,"I have the same reaction when anyone tells me they haven’t seen the Godfather."
"9211","Mafia Mamma",2023-04-12,"just seen this movie early today and i liked it"
"9212","Mafia Mamma",2023-03-31,"I admit, I&#39;d watch this one."
"9213","Mafia Mamma",2023-04-13,"That Monica woman is plain WOW"
"9214","Mafia Mamma",2023-02-28,"this looks interesting"
"9215","Mafia Mamma",2023-03-20,"This is either going to be hysterical or terrible. There&#39;s no air can be anything in the middle"
"9216","Mafia Mamma",2023-03-01,"Mamma Mafia sounds better"
"9217","Mafia Mamma",2023-03-27,"I find it hard to believe anyone actually wants to watch this."
"9218","Mafia Mamma",2023-02-28,"If Hollywood claims to be againts stereotypes, then why are Italians still portrayed as criminals?"
"9219","Mafia Mamma",2023-04-05,"Woah this looks as good as Ghost Busters 2016!!"
"9220","Mafia Mamma",2023-04-05,"I&#39;m wondering how it rates on the scale of profanity and any explicit sexual stuff. I really want to see this. It looks so funny but who I take with me will depend on how much of that is on screen."
"9221","Mafia Mamma",2023-04-13,"Who&#39;s the beautiful one with the long dark hair?"
"9222","Mafia Mamma",2023-04-04,"Just saw an early screening of the movie. Pretty funny, the last 20 minutes kind of go off the rails.<br>I&#39;ll give one spoiler.... They drink a guy.<br><br>thats all I&#39;ll say"
"9223","Mafia Mamma",2023-03-21,"this could not look worse"
"9224","Mafia Mamma",2023-03-31,"is this suppose to be funny or corny? yeah aright not interested"
"9225","Mafia Mamma",2023-04-12,"this looks friggin ridiculous!"
"9226","Mafia Mamma",2023-03-30,"Fairplay this looks absolutely fucking shit! I wish someone would just make a new serious modern mafia movie!"
"9227","Mafia Mamma",2023-03-05,"MEH…..Perhaps if they casted more prominent actors it would pull more people to watch. That’s the problem with most movies. In order to make money you gotta spend money and that requires a cast of actors who people recognize to get them (me) to leave my home to go watch a movie about the mafia. Then you gotta get half the Sopranos cast to star, which makes the film impossible to make which causes B list actors to star which in turn causes less people to go watch. Vicious circle. Tough to do but looks decent I must say/ 👏🏻"
"9228","Mafia Mamma",2023-03-30,"Man, Toni Collette&#39;s talent is wasted here. Somehow I managed to laugh less at this than I would laugh at the big bang theory"
"9229","Mafia Mamma",2023-03-26,"<a href=""https://www.youtube.com/watch?v=e2UNT1pLP6g&amp;t=12"">0:12</a> Gives Me Hereditary Vibes"
"9230","The Wandering Earth II",2023-01-20,"You don&#39;t know how much I love the first movie, Can&#39;t believe they made a sequence 😍"
"9231","The Wandering Earth II",2023-01-13,"I really enjoyed the first movie.  Definitely will watch this one."
"9232","The Wandering Earth II",2023-01-15,"Looks more like a prequel"
"9233","The Wandering Earth II",2023-01-14,"...planning to show this movie...and I&#39;m planning to see it"
"9234","The Wandering Earth II",2023-01-17,"The start of the trailer was awesome AF but between the wording choices and ideals emphasised towards the end there was confusing."
"9235","The Wandering Earth II",2023-01-19,"Wandering Earth Part 2, the prequel to Wandering Earth. Lmao they gotta fire this foreign marketing team"
"9236","A Thousand and One",2023-02-23,"I was a part of the crew on this film and the entire shoot had me in tears. The rawness and beauty of this story is going to break your heart wide open. It&#39;s a true masterpiece."
"9237","A Thousand and One",2023-02-23,"I worked crew on this and I’ll tell you now, if you don’t know about Teyana, Josiah, Aaron, Will, and Aven are now you will after this. They poured their hearts into their performances and it shows 100%."
"9238","A Thousand and One",2023-02-23,"This had me so emotional. Truly resinated with me. Hustling, grinding, and trying to make things right for my family. Anyone going through life and NYC can relate to this."
"9239","A Thousand and One",2023-02-23,"I saw this at Sundance, it was amazing! Having seen the film, this trailer had me in tears. Go see it!"
"9240","A Thousand and One",2023-03-29,"just came back from seeing this movie. It&#39;s a must see. It breaks all of the cliche&#39;s you ever thought you knew. So good and such a new and unique story. Insane movie."
"9241","A Thousand and One",2023-02-23,"Bro as a mother of two boys I felt this in my soul. I haven&#39;t even seen the movie yet and I&#39;m already in tears..."
"9242","A Thousand and One",2023-02-24,"Wow this trailer got me teared up! Speechless! Teyana Taylor...... It&#39;s like she&#39;s not even acting,  it&#39;s raw it&#39;s real, incredible talent! I gotta replay this again!"
"9243","A Thousand and One",2023-02-23,"this is what representation looks like! this is a snapshot of what it’s like to be black in america. this seems so beautiful and tragic at the same time. I can already tell this will be a classic. focus features never misses!"
"9244","A Thousand and One",2023-03-11,"From the opening moments of this trailer I could already tell that Teyana Taylors’ performance in this film is going to be incredible. I wish nothing but success as she continues to embark on her journey as an actor. God bless her."
"9245","A Thousand and One",2023-02-23,"I love movies like this. There needs to be more films like this set in NYC"
"9246","A Thousand and One",2023-02-23,"Teyana is an powerful artist, ever since I heard she was going to be collaborating on this movie, I&#39;ve been excited to see her shine in theaters, can&#39;t wait for it!"
"9247","A Thousand and One",2023-02-23,"I can’t wait to watch this. The actress is strikingly stunning! That little boy is a heart stealer! The story is real! ❤"
"9248","A Thousand and One",2023-02-25,"This comes out the day my mother passed. And I’m already in tears. I will definitely be in theaters!"
"9249","A Thousand and One",2023-02-24,"Oh, i almost cried... This looks like will be a very precious movie, can&#39;t wait to came to Brazil&#39;s theaters"
"9250","A Thousand and One",2023-02-23,"Really wanna see this and hoping this will not have a traumatizing ending. I’m ready to see us triumph over everything!!"
"9251","A Thousand and One",2023-03-10,"I can&#39;t wait to watch this, I need to bring my tissue for sure. I love that Teyana is giving us all sides of her. I&#39;ve been a fan of Will Catlett for a minute. I hope everyone supports this film."
"9252","A Thousand and One",2023-02-23,"I saw this at Sundance &amp; it is amazing! Give Teyana the Oscar already!"
"9253","A Thousand and One",2023-03-14,"The chills that went through body watching this trailer. I have STRONG feeling, this movie will be great. Hell, I think watching the trailer was just enough to say this movie will be GREAT! Good job T. Taylor!"
"9254","A Thousand and One",2023-02-23,"omg got tears already! looking forward to seeing it. teyana is so beautiful and talented - the whole cast looks great."
"9255","A Thousand and One",2023-02-26,"And the oscar for best actress goes to...Teyana Taylor....bravo ...bravo.....amazing...Stella performance!!!!"
"9256","A Thousand and One",2023-03-24,"I&#39;m a half Black and the absence of my black father and the broken black family I am from is the reason I am not more connected to my blackness and my heritage. My ROOTS. This lack of fathers in our communities needs to end, because it is robbing black children and mixed children of their families, roots, and confidence. This trailer made me cry. 🥺🙏✝️"
"9257","A Thousand and One",2023-02-23,"for those who don&#39;t know teyana&#39;s musical work, I highly recommend starting by listening to K.T.S.E, a real underrated treasure!"
"9258","A Thousand and One",2023-03-05,"I’m loving her acting in this trailer 😊"
"9259","A Thousand and One",2023-02-25,"Why do I have see this in a youtube ad? This movie needs more recognition"
"9260","A Thousand and One",2023-03-29,"I am not crying I promise and I haven&#39;t been to the movies in a while but I am so seeing this."
"9261","A Thousand and One",2023-03-28,"Damn! The TRAILER made me CRY. LOVE to the makers of this film."
"9262","A Thousand and One",2023-02-25,"Teyana Taylor in a starring role + an FKA twigs score = A must see film 🥹❤️✨"
"9263","A Thousand and One",2023-03-29,"I know she&#39;s going to be good for this role ,just love her very Talented beautiful young lady ❤"
"9264","A Thousand and One",2023-03-30,"I hope Teyanna gets the recognition she DESERVES"
"9265","A Thousand and One",2023-02-24,"I’m<br>Shook and I think Teyana will generate buzz during next awards season over this - the trailer alone 😮"
"9266","A Thousand and One",2023-02-24,"The reviews coming out of the Sundance Film Festival are phenomenal."
"9267","A Thousand and One",2023-02-24,"BOOM now that’s a STORY !!! Worth seeing . 10/10 in 2023"
"9268","A Thousand and One",2023-02-23,"Not me tearing up from a trailer!!"
"9269","A Thousand and One",2023-02-26,"The trailer has me wanna cry I NEED TO SEE THIS"
"9270","A Thousand and One",2023-02-23,"Man I cannot wait. This look like an Oscar winning performance"
"9271","A Thousand and One",2023-03-28,"TT is a great actress and director!!!! I love her music too, although it&#39;s not received as well. Film is her lane!!!!!!💕🔥💕🔥"
"9272","A Thousand and One",2023-02-26,"Omg this trailer looks so good but Idk if I could even watch the movie bc I&#39;m already crying like a baby 😭😭"
"9273","A Thousand and One",2023-02-23,"I&#39;m hooked just watching the trailer, can&#39;t wait to watch it 👍🏾"
"9274","A Thousand and One",2023-02-23,"Looks really good. Thought about pausing the trailer because it sold me halfway"
"9275","A Thousand and One",2023-03-27,"This had me in tears! ❤ Trailer alone!"
"9276","A Thousand and One",2023-03-10,"She&#39;s going to get a nod....for sure!! Oh and ROTTEN TOMATOES gave that movie ONE HUNDRED TOMATOES. They RARELY do that!!! Go head Teyana!!! I&#39;m so proud of her."
"9277","A Thousand and One",2023-03-09,"Will is no joke &amp; I know Teyana will bring the heat! I haven’t been to the theater since this Panny but I will go see this!!!!🖤"
"9278","A Thousand and One",2023-02-24,"❤ agreed about the Oscar comment. Definitely an Oscar in the future.❤"
"9279","A Thousand and One",2023-02-25,"Gave me chills Almost cried 😭 ready for this 💯"
"9280","A Thousand and One",2023-02-23,"Uh oh, it&#39;s your time TT!!! Let&#39;s go!! I&#39;m all in."
"9281","A Thousand and One",2023-03-22,"They all threw down. Teyana wow. Great job. And all the cast and crew. Ms. Tina Beyince Knowles showed it last night at Waco Theater. Dynamite."
"9282","A Thousand and One",2023-02-24,"Don’t give me another superhero movie. This is what I want"
"9283","A Thousand and One",2023-03-19,"This trailer soooo goooood! I can&#39;t wait."
"9284","A Thousand and One",2023-02-26,"I wanna see this also excellent choice using FKA Twigs Home With You in the trailer."
"9285","A Thousand and One",2023-03-16,"This looks AWESOME!!!! Wow! This trailer made me tear up. They better nominate Teyana and this movie for an Oscar or all hell is breaking loose!!!! 😂😂😂"
"9286","A Thousand and One",2023-02-28,"This looks very intriguing, very good. Amazing performances. Very good music."
"9287","A Thousand and One",2023-02-23,"Now that&#39;s a movie"
"9288","A Thousand and One",2023-02-23,"Tell me I&#39;m not the only man tearing !  lol"
"9289","A Thousand and One",2023-02-23,"Remind me of Spike a lil&#39; bit but maybe more grittier. I was born in Harlem. Look like the director managed to capture them streets..on the trailer at least. It might really be one of our stories...♨"
"9290","A Thousand and One",2023-03-01,"I&#39;m  foreseeing an Oscar for this role"
"9291","A Thousand and One",2023-03-16,"This movie right this one is most definitely it. We to prison for something I did not do, and I fought for my kids until i got them back took me seven long years. Feb 08, 2023 i will never forget that day thanking god"
"9292","Violent Night",2022-10-10,"Why is David Harbour so good at playing characters who look like someone&#39;s dad yet be a badass at the same time? Him as Santa looks awesome!"
"9293","Violent Night",2022-10-10,"I love how pure Santa&#39;s heart is despite the killings. His two reasons to kill were 1) the girl asking for help was on the nice list and 2) everyone who put her family hostage were on the naughty list already. I really want to watch this!"
"9294","Violent Night",2022-10-08,"“Seasons beatings” Sounds like a great song name."
"9295","Violent Night",2023-02-23,"Every year from now on we need a new David Harbour Christmas action movie. This needs to become a serie!"
"9296","Violent Night",2022-10-06,"It’s not the Christmas movie we need, it’s the Christmas movie we deserve"
"9297","Violent Night",2022-10-08,"I never thought I’d enjoy seeing David Harbour as Santa so much. He works so well for the type of Santa they’re going for. Can’t wait for this!"
"9298","Violent Night",2022-10-06,"Seeing David Harbour as Santa Claus was something I didn&#39;t know I needed in my life until now..."
"9299","Violent Night",2022-12-26,"By far, the best christmas movie ever! The casts, plot, dialogue, action, it&#39;s all absolutely marvelous!"
"9300","Violent Night",2022-10-05,"I bet that the creative team on this movie just said what If die hard was actually a Christmas movie and now we’re getting this masterpiece"
"9301","Violent Night",2022-10-05,"Honestly I love this. Movies like this tend to be a psycho masquerading as Santa(silent night deadly night) or it&#39;s some sort of evil version like krampus. I love the idea that Santa just found himself in a house invasion, and is going to kick ass to protect the children.<br><br>I hope the reindeer get to do some cool shit too."
"9302","Violent Night",2022-10-08,"I never thought I’d be happy to watch a trailer where Santa goes all John Wick but now It brought a tear of joy to my eye."
"9303","Violent Night",2022-12-21,"Had the pleasure of working on the set behind the scenes,fantastic experience!!"
"9304","Violent Night",2022-10-15,"“Time for some seasons beatings.” Is so campy, but delivered perfectly. This is going to be just one of those fun action comedy movies that everyone can tell the actors had a blast being apart of."
"9305","Violent Night",2022-11-02,"Finally a violent Santa movie where he&#39;s the good guy instead of a deranged serial killer"
"9306","Violent Night",2022-10-14,"I love how this goes from looking like a typical Christmas movie to turning into a grim, violent, and gruesome story. Can&#39;t wait to watch it!"
"9307","Violent Night",2023-08-13,"Fun, violent, and wholesome, it might not be a movie for the entire family, but it&#39;s the best christmas movie ever."
"9308","Violent Night",2022-10-11,"Looks fun as hell. Finally something that isn’t about a evil Santa but just a bad ass Santa protecting a family from home invasion."
"9309","Violent Night",2022-10-05,"Honestly, it&#39;s like Santa&#39;s Slay but way more heroic. Those random gunners are also like the assassin group what Krampus always wanted to have. And that&#39;ll be nice to have a surprising plot twist for most fans"
"9310","Violent Night",2022-10-08,"It&#39;s kind of refreshing to see a Santa movie where he isn&#39;t just some mystical man or an evil monster. He&#39;s just a dude who loves his job (and knows how to kick ass because I&#39;m pretty sure he was viking in some legends)"
"9311","Violent Night",2023-02-25,"This movie was exactly like I was expecting, AND I LOVED IT!! R-RATED ACTION PACKED!!!"
"9312","Violent Night",2022-10-10,"At first I thought it was going to be your typical Christmas/horror movie. I was not expecting this. Looks good as hell."
"9313","Violent Night",2022-10-08,"Making Santa a vigilante is exactly the type of Christmas film we need."
"9314","Violent Night",2022-10-08,"I didnt realise that so many of santas lines can be portrayed as pure evil. And i absolutely love it!"
"9315","Violent Night",2022-12-08,"I absolutely loved this movie. It married die hard with home alone. I can’t wait until the sequel where they explain more on how he became Santa."
"9316","Violent Night",2022-10-09,"I love how he’s not just a guy dressed as Santa, he’s the real deal and he proves it multiple times.<br><br>Edit: Cool, lots of likes.<br><br>Edit: Cool, no more likes."
"9317","Violent Night",2022-10-06,"We didnt ask for this movie but now we so want it! Bring it on!"
"9318","Violent Night",2022-10-07,"Based on the trailer alone I think we can reasonably state that this might be one of the, if not THE greatest Christmas film ever made 🙃"
"9319","Violent Night",2022-10-12,"This looks like more of an action comedy than the slasher I was expecting, and I am here for it!"
"9320","Violent Night",2022-10-13,"I wanted to be mad about a Christmas movie trailer playing in October but this genuinely looks like a good movie and I love David Harbour"
"9321","Violent Night",2022-10-05,"This movie looks like it came out of nowhere, and it is the kind of movie people have been wanting for awhile. Something fun, fresh, original."
"9322","Violent Night",2022-10-10,"This storyline is a breath of fresh air from all the repeat stories being told right now on the big screen."
"9323","Violent Night",2022-10-06,"I know John Leguizamo has played underrated villains but I have a feeling this is going to be awesome"
"9324","Violent Night",2022-10-05,"This genuinely looks phenomenal. It’s like a funny idea that you’d say would never happen, but they’re actually doing it. Awesome."
"9325","Violent Night",2022-10-05,"It looks campy, it looks cheesy, it looks kick-ass, and it looks like it&#39;s overall going to be a fun time."
"9326","Violent Night",2022-10-06,"&quot;Which one of you did that? Prancer? So UNPROFFESSIONAL!&quot;<br>I don&#39;t why but I love that Santa&#39;s line 🤣"
"9327","Violent Night",2022-10-05,"Seeing Santa save the day from bad guys on his naughty list is definitely gonna be intense!"
"9328","Violent Night",2023-11-27,"This movie was the definition of badass. It’s rated R but it’s just Santa messing up bad guys and I didn’t have any problem letting the kids watch it."
"9329","Violent Night",2022-10-05,"I had no idea how much I needed a film like this until I watched this trailer!"
"9330","Violent Night",2022-10-08,"Gotta say, regardless of whether or not the movie looks any good, the first trailer for a Christmas movie I get every year makes me happy that we’re nearing the season."
"9331","Violent Night",2022-10-06,"I never imagined David Harbor as Santa Claus and now I can’t imagine anyone better to play him"
"9332","Violent Night",2022-11-04,"This movie is a big middle finger to everyone who says Die Hard is not a Christmas movie and I’m here for it!"
"9333","Violent Night",2022-10-10,"This may not have been the Santa movie anyone asked for but you&#39;re not gonna get any complaints about the Santa movie we just got. This looks awesome as hell."
"9334","Violent Night",2022-10-07,"Finally...a good, wholesome, and decent family Christmas film! We need more of those. 🤗"
"9335","Violent Night",2022-12-22,"&quot;I steer a little but the reindeers do most of the work&quot; LOLOLOL. It had me with that first joke. Can&#39;t wait to see this."
"9336","Violent Night",2022-10-06,"Loving the look of this movie. Humour, action and the aesthetic.<br>One to watch."
"9337","Violent Night",2022-10-05,"Is it weird to say that I had a huge smile on my face throughout this entire trailer"
"9338","Violent Night",2022-10-14,"You knew what was coming when Santa says &quot;lump of coal,&quot; but what I didn&#39;t expect was David Harbour breaking the fourth wall when he says, &quot;I gotta watch.&quot;  This is going to a fun movie!"
"9339","Violent Night",2022-12-08,"A cross between Die Hard 1 and Home Alone.  This movie was TOTALLY entertaining!!!  Loved it!  Two big thumbs up!  Awesome movie."
"9340","Violent Night",2022-12-07,"I saw this last night. It&#39;s so good.<br><br>It&#39;s violent and bloody, and yet somehow still an utterly sincere Christmas movie.<br><br>As Santa might say, it&#39;s Christmas magic, but I&#39;m not really sure how it works."
"9341","Violent Night",2022-12-04,"Saw this today. Was freaking awesome. <br><br>Fun. Properly paced. Good character dialogue. Great action. Santa had a perfect character arc. Knew what kind of movie it wanted to be, and f&#39;ing nailed it."
"9342","Violent Night",2022-10-06,"This movie actually has an original and refreshing premise. Love to see it."
"9343","Violent Night",2022-12-09,"<a href=""https://www.youtube.com/watch?v=a53e4HHnx_s&amp;t=97"">1:37</a> she invited weird kid to a party. I guess Santa really had to put that too huh😂"
"9344","Violent Night",2022-10-08,"This is 100% going to be the best Christmas movie to be released in years.."
"9345","Violent Night",2022-12-03,"This movie is great.  It manages to be heartwarming and violent at the same time."
"9346","Violent Night",2022-10-07,"I thought this would be a christmas slasher film but this actually looks hilarious and fun to watch"
"9347","Violent Night",2022-12-10,"After years of Die Hard being called a Christmas movie, we finally get a die hard style Christmas movie"
"9348","Violent Night",2022-11-12,"This is the most off the wall amazing concept I&#39;ve seen in a holiday movie.  I may actually go to the theater for this one.  Thank you, Universal."
"9349","Violent Night",2022-10-05,"This actually looks like a ton of fun, and perfect role for Harbour. Also great seeing John Leguizamo playing a proper villain again!"
"9350","Violent Night",2022-10-13,"They couldn&#39;t have cast a more perfect actor to play Santa. David was born for this role. It&#39;s going to be a hit for sure."
"9351","Violent Night",2022-10-05,"A movie destined to be a Christmas classic. The trailer is not selling a movie trying to be something that is not, it&#39;s selling exactly what people want for the holiday season, a fun adventure, but with blood, violence, and lots of action. I can see the writers pitching the idea to the producers: “Just picture a Die Hard movie, in a real Christmas setting with snow, eggnog, and a John Wick Santa Claus, starring the likable and charming David Harbour”."
"9352","Violent Night",2022-10-08,"Not the Christmas movie we want, but the one we deserve....and want.<br><br>Yeah, I want this very much."
"9353","Violent Night",2022-10-09,"At first I thought this was going to be a horror flick, but glad that it adding heavy violence but still keeping the spirit of Christmas."
"9354","Violent Night",2022-10-06,"I am so pumped for this. Seeing David carrying his talent from stranger<br>Things to black widow to this will be exciting."
"9355","Violent Night",2022-10-05,"I&#39;m so psyched for this movie! I love David Harbour in everything he does, especially in Stranger Things! He&#39;s just an incredible and versatile actor who deserves the world and more amazing roles like this, more action because this trailer kicks a whole lot of butt! We just need more of David in the future, that&#39;s all, so yeah, so psyched for this movie, December 2 can&#39;t come fast enough! This is not the movie we all wanted, but the one we all needed!"
"9356","Violent Night",2022-10-05,"This is exactly the movie I want to see."
"9357","Violent Night",2022-12-22,"This is like the first movie i watch on a date and fr. The gore and killing elements is the right mood for a date"
"9358","Violent Night",2022-10-10,"This looks like a really fun movie. Not so beyond over the top where it looks so bad it&#39;s good, but like it&#39;s actually good. I actually feel hype for this one."
"9359","Violent Night",2022-10-05,"Damn this came out of nowhere....David Harbour as a badass santa, just perfect for the holidays. Definitely putting this on the top of my watchlist 💯👌❤️💫"
"9360","Violent Night",2022-10-06,"This looks like a mix of Santa’s Slay, Die Hard, and The Christmas Chronicles. <br><br>And I’m all for it."
"9361","Violent Night",2022-10-08,"When she hugged Santa. I had a tear or 2 in my eye lol. This movie look super dope. I will most definitely be at the movies to see this."
"9362","Violent Night",2022-10-06,"Words can&#39;t describe quite how happy this trailer has made me."
"9363","Violent Night",2022-10-10,"This movie seriously looks amazing, props to whoever pitched this idea and landed it"
"9364","Violent Night",2022-10-09,"I am so happy to see David doing more awesome flicks... amazing actor and this looks insanely entertaining kudos!"
"9365","Violent Night",2022-10-05,"Finally something wholesome for the holidays."
"9366","Violent Night",2022-10-08,"The moment I heard the people behind Nobody and Bullet Train were behind this I knew this was going to be an awesome movie"
"9367","Violent Night",2022-12-02,"I just got home from seeing this, I love it. It was corny, heartwarming, funny, action packed &amp; gruesome. Honestly, go watch it."
"9368","Violent Night",2022-11-03,"“Now, more than ever, it is important to remember the true meaning of Christmas.”<br><br>Don’t miss Violent Night. <br><br>“Your life might just depend on it.”"
"9369","Violent Night",2022-10-06,"I got Goosebumps!!!! The jolly christmas song and the violence!!"
"9370","Violent Night",2022-10-08,"John Leguizamo back in action! glad to see him still killing it on the big screen!"
"9371","Violent Night",2022-10-06,"Not only it’s ridiculous, but it’s ridiculously funny as hell!😂 Definitely gonna try to watch this in the holiday."
"9372","Violent Night",2022-10-09,"The perfect movie to watch with your family during Christmas."
"9373","Violent Night",2023-03-09,"One of the best Christmas movies ever."
"9374","Violent Night",2022-11-05,"The Santa we all thought of as kids, a damn-straight hero."
"9375","Violent Night",2022-10-05,"This looks awesome. I loved both Nobody and Bullet Train, and seeing the producer is involved has me beyond hyped."
"9376","Violent Night",2022-10-05,"The fact that this is made under universal and not Disney gives me the reason to actually watch this."
"9377","Violent Night",2022-12-03,"Omg this movie was sooo much fun! David Harbour was the perfect choice for Santa in this one and Edi Patterson did what she does best!"
"9378","Violent Night",2022-10-11,"<a href=""https://www.youtube.com/watch?v=a53e4HHnx_s&amp;t=90"">1:30</a> this scene brings me tears of joy."
"9379","Violent Night",2022-12-05,"I don&#39;t know how this movie manages to be both stunningly creative in it&#39;s violence (Die Hard mixed with Home Alone is definitely is a perfect description if I&#39;ve ever heard one) and surprisingly heartwarming and sincere. It knows how to have fun while hitting you straight in the feels. Loved it, 10/10 would highly recommend :)"
"9380","Violent Night",2023-03-01,"I just bought the Blu-Ray today. <br>VIOLENT NIGHT II is currently being Filmed. Please Stand By."
"9381","Violent Night",2022-10-06,"&quot;It&#39;s time for some season&#39;s beatings.&quot;<br>As an adult, I love a violent movie.<br><br>...and my mom loved to hear Darlene Love<br>at Christmas time, so this is extra special to me.<br>This trailer made me cry happy... I can&#39;t wait to see this!"
"9382","What Happens Later",2023-08-30,"So nice to see a rom-com where everyone isn&#39;t 25 years old."
"9383","What Happens Later",2023-08-30,"I&#39;ve always been a fan of Meg Ryan.  Glad to see her back after all these years.  And this looks cute.  And cool to see that she co-wrote and directed this."
"9384","What Happens Later",2023-08-30,"Just seeing Meg in something makes me smile. Can&#39;t wait for this."
"9385","What Happens Later",2023-08-31,"Just her voice takes me back. Her smile is there and her quirkiness."
"9386","What Happens Later",2023-08-30,"Awe Meg! So happy to have you back again. We have missed you. The world needs more of you right now."
"9387","What Happens Later",2023-08-30,"Seeing Meg and David in this trailer has been making me smile all day long. ❤"
"9388","What Happens Later",2023-08-31,"Aww this is cute!"
"9389","What Happens Later",2023-10-26,"This is likely the first movie I will go to the theater to see in over 5 years.  This is the kind of movie that Hollywood had completely forgotten how to make.<br><br>And with a budget of only $3 million no less.  Please, we need more movies like this."
"9390","What Happens Later",2023-08-31,"Ohmygod this fills me with so much feels. Yes i said feels. I’m a millennial whose grown tired of Superheroes. So happy to see my screen heroes of the 90s come back to remind us of bittersweet goodness 🎬"
"9391","What Happens Later",2023-08-30,"Aww this is cute! I’m excited to see Meg Ryan in a romcom again! This looks good ❤"
"9392","What Happens Later",2023-08-30,"I feel like great movies are making a comeback. This looks good in a way that most movies haven&#39;t in a while."
"9393","What Happens Later",2023-08-30,"This type of movie is a rare thign nowadays. Please do more!"
"9394","What Happens Later",2023-08-30,"So nostalgic to see Meg on screen again."
"9395","What Happens Later",2023-08-30,"Really happy that Meg Ryan is back!"
"9396","What Happens Later",2023-09-24,"My generation NEED this, we grew up on Meg Ryan and other great Rom coms and we haven’t had any since.  We also need them now to be just people in their mid and late 20s so this whole trailer was a joy to me ♥"
"9397","What Happens Later",2023-08-30,"Her Rom-Com’s are STILL in my rotation, especially if I’m needing something comforting playing in the background. 💖<br>Like Friends, Will &amp; Grace, Cheers, Seinfeld, Sex and the City. 💖"
"9398","What Happens Later",2023-09-03,"So glad to see a movie that’s new.   Not a reboot, a sequel, prequel, requel or a superhero movie!!"
"9399","What Happens Later",2023-08-30,"Glad to see Meg Ryan back and Duchovny is always great, should be a great movie."
"9400","What Happens Later",2023-09-05,"Ok, I have a big smile on my face after watching this trailer. Why can&#39;t there be more movies like this in Hollywood. Just a good story, good acting, and good date movies. :-)"
"9401","What Happens Later",2023-09-02,"I can’t wait to see this movie! I love all movies Meg Ryan. She’s so funny, talented and beautiful. And her movies are wholesome. Thank you so much Meg!"
"9402","What Happens Later",2023-08-31,"SEATED! love David&#39;s voice so much + forehead kisses and laughter oh boy! Buying those tickets asap"
"9403","What Happens Later",2023-08-31,"Oh David..Watching all X files after so many years and last seasons without him is not the same.. He will be singing in London soon. Glad to see him in the movie again"
"9404","What Happens Later",2023-08-30,"This looks so cute! I&#39;m excited to see two of my favorite actors on screen together!"
"9405","What Happens Later",2023-09-09,"Last October I was actually in Northwest Arkansas Airport waiting for my flight <br>when Meg Ryan and David Duchovny walked right by me.  I believe that was where it was filmed.  She is gorgeous!"
"9406","What Happens Later",2023-08-31,"Wonderful news! I´ve always been a fan of David Duchonvy. I can´t wait. Both look awesome. DD looks so handsome, the same smile. Wow."
"9407","What Happens Later",2023-09-03,"I recently re-watched You’ve Got Mail for the 10th time just because I miss Meg Ryan feel good movies.  I’m so excited for this one!"
"9408","What Happens Later",2023-08-30,"I actually want to see this. I don&#39;t say that for many movies. We need Meg Ryan back!"
"9409","What Happens Later",2023-08-30,"This looks like an authentic and humorous take on the one that got away."
"9410","What Happens Later",2023-08-30,"I miss these two. I can’t wait to see this."
"9411","What Happens Later",2023-08-30,"Love it.  Please do something with Hugh Grant.  I always wished to see Meg and Hugh in some thing like this together."
"9412","What Happens Later",2023-08-30,"Great! Please bring back someone who is wholesome and nice! Thank you Meg! So happy to see you back ~ just what the doctor ordered! 😊😊"
"9413","What Happens Later",2023-09-01,"Can&#39;t wait! Meg and David look great. Together they look beautiful!"
"9414","What Happens Later",2023-08-30,"Is anyone besides me getting the Terminal vibes minus Tom Hanks? Doesn’t look too bad and it’s good to see Meg Ryan back in the romcom genre"
"9415","What Happens Later",2023-10-11,"Feels like an 80s movie! And everyone going on about Meg Ryan and she&#39;s awesome. But Duchovny&#39;s energy is what really makes me interested in this."
"9416","What Happens Later",2023-08-30,"Missed Meg. Glad to see her back 🥳💪👯‍♀️😊"
"9417","What Happens Later",2023-09-25,"Meg Ryan and David Duchovny. ❤ No need to convince me. I’m seeing this in theaters! ❤❤❤❤"
"9418","What Happens Later",2023-09-03,"So good to see her doing what she loves."
"9419","What Happens Later",2023-09-22,"Thanks for this. I  was 22 when When Harry  met Sally came out in  Italy and I was so in love with a guy who liked me too but not as I did. We broke up few years later and lost each other.I met him  just few years ago after 26 years."
"9420","What Happens Later",2023-09-02,"<a href=""https://www.youtube.com/watch?v=zceSigCGWSQ&amp;t=35"">0:35</a> 😂😂😂 this happened to me when i was flying once; they just started having a conversation over the intercom with just me. I was surrounded by people too it was hilarious"
"9421","What Happens Later",2023-09-08,"Were thinking of Meg Ryan and then come to youtube to check up if theres any update with Meg Ryan. Im so glad she back. Im so glad she still around. She forever my guarding angel."
"9422","What Happens Later",2023-09-03,"sooo excited! I&#39;ve loved  Meg Ryan&#39;s movies back then! I&#39;ve always loved her as a femal lead cause she portrays  &quot;girl-next-door&quot; vibe the best"
"9423","What Happens Later",2023-08-30,"Omg! It’s so nice to see Meg Ryan back!!"
"9424","What Happens Later",2023-10-28,"Meg Ryan is due for a comeback...I love David Duchovny....this looks promising..."
